,name,read_count,percentage
0,Prevotella copri,20631,26.00262156235033
1,Bacteroides plebeius,4766,6.006906808499911
2,Bacteroides coprocola,3749,4.72511406316957
3,Klebsiella pneumoniae,3165,3.9890600186534244
4,Oscillibacter valericigenes,1845,2.325376219404603
5,Bacteroides massiliensis,1218,1.5351264147614125
6,Bacteroides vulgatus,900,1.1343298631241965
7,[Clostridium] bolteae,589,0.7423558770890575
8,Anaerotignum lactatifermentans,577,0.7272314789140681
9,[Desulfotomaculum] guttoideum,576,0.7259711123994859
10,Megamonas rupellensis,551,0.6944619495349248
11,Roseburia inulinivorans,371,0.4675959769100855
12,Parabacteroides distasonis,371,0.4675959769100855
13,[Clostridium] indolis,360,0.45373194524967864
14,Alistipes putredinis,355,0.4474301126767664
15,Oscillibacter ruminantium,354,0.44616974616218397
16,[Clostridium] amygdalinum,340,0.4285246149580298
17,Paraprevotella clara,302,0.38063068740389705
18,Klebsiella quasipneumoniae,292,0.36802702225807266
19,Odoribacter splanchnicus,261,0.328955660306017
20,[Clostridium] saccharolyticum,248,0.3125708956164453
21,Megamonas funiformis,214,0.2697184341206423
22,Parabacteroides merdae,189,0.23820927125608127
23,Bacteroides dorei,188,0.23694890474149885
24,Bacteroides stercoris,160,0.2016586423331905
25,Roseburia hominis,149,0.18779461067278366
26,Prevotella veroralis,145,0.18275314461445388
27,Bacteroides uniformis,140,0.17645131204154169
28,Sutterella massiliensis,117,0.14746288220614556
29,Bacteroides xylanisolvens,113,0.14242141614781578
30,Lachnoclostridium pacaense,107,0.13485921706032114
31,Enterobacter cloacae,102,0.12855738448740894
32,Desulfovibrio piger,96,0.1209951853999143
33,[Clostridium] clostridioforme,94,0.11847445237074943
34,Kineothrix alysoides,93,0.11721408585616698
35,Alistipes shahii,93,0.11721408585616698
36,[Clostridium] lavalense,84,0.10587078722492502
37,Bacteroides mediterraneensis,80,0.10082932116659525
38,[Ruminococcus] gnavus,80,0.10082932116659525
39,Kluyvera ascorbata,80,0.10082932116659525
40,[Clostridium] xylanolyticum,72,0.09074638904993573
41,Bacteroides caccae,70,0.08822565602077084
42,[Clostridium] symbiosum,68,0.08570492299160597
43,Prevotella melaninogenica,68,0.08570492299160597
44,Butyricimonas faecihominis,67,0.08444455647702352
45,Escherichia fergusonii,65,0.08192382344785865
46,Bacteroides thetaiotaomicron,60,0.07562199087494643
47,[Clostridium] citroniae,60,0.07562199087494643
48,[Clostridium] sphenoides,57,0.07184089133119911
49,Bacteroides ovatus,56,0.07058052481661667
50,Sutterella wadsworthensis,55,0.06932015830203424
51,Enterobacter tabaci,54,0.06805979178745179
52,Shigella flexneri,53,0.06679942527286935
53,Blautia hominis,45,0.05671649315620983
54,Prevotella oulorum,44,0.055456126641627385
55,Bacteroides salyersiae,43,0.05419576012704495
56,Bacteroides coprophilus,43,0.05419576012704495
57,[Clostridium] aerotolerans,41,0.051675027097880064
58,Pectobacterium polaris,41,0.051675027097880064
59,Bacteroides fluxus,40,0.050414660583297626
60,Faecalicatena fissicatena,40,0.050414660583297626
61,Sutterella stercoricanis,38,0.04789392755413274
62,Blautia producta,36,0.045373194524967866
63,[Clostridium] celerecrescens,35,0.04411282801038542
64,Prevotella histicola,33,0.04159209498122054
65,[Clostridium] methoxybenzovorans,32,0.0403317284666381
66,Enterobacter hormaechei,32,0.0403317284666381
67,Roseburia intestinalis,29,0.03655062892289078
68,[Clostridium] algidixylanolyticum,29,0.03655062892289078
69,Butyricimonas paravirosa,29,0.03655062892289078
70,Anaerotignum aminivorans,28,0.035290262408308334
71,Shigella sonnei,28,0.035290262408308334
72,Blautia coccoides,28,0.035290262408308334
73,Bacteroides caecigallinarum,27,0.034029895893725896
74,Klebsiella aerogenes,25,0.03150916286456101
75,Citrobacter koseri,23,0.028988429835396134
76,Clostridium saudiense,23,0.028988429835396134
77,Bacteroides clarus,21,0.026467696806231254
78,Desulfovibrio vulgaris,19,0.02394696377706637
79,Escherichia marmotae,19,0.02394696377706637
80,Anaerotignum propionicum,19,0.02394696377706637
81,Bacteroides rodentium,19,0.02394696377706637
82,Megamonas hypermegale,18,0.022686597262483933
83,Barnesiella intestinihominis,17,0.02142623074790149
84,Prevotella jejuni,17,0.02142623074790149
85,Butyricimonas virosa,17,0.02142623074790149
86,Blautia luti,16,0.02016586423331905
87,Bacteroides faecis,16,0.02016586423331905
88,Enterobacter asburiae,16,0.02016586423331905
89,Roseburia faecis,16,0.02016586423331905
90,Sutterella timonensis,15,0.01890549771873661
91,Escherichia coli,15,0.01890549771873661
92,[Clostridium] aldenense,14,0.017645131204154167
93,Faecalicatena orotica,14,0.017645131204154167
94,Kosakonia sacchari,13,0.01638476468957173
95,Shigella dysenteriae,13,0.01638476468957173
96,Citrobacter amalonaticus,13,0.01638476468957173
97,Salmonella enterica,13,0.01638476468957173
98,[Clostridium] asparagiforme,12,0.015124398174989288
99,Gracilibacter thermotolerans,12,0.015124398174989288
100,Enterobacter ludwigii,12,0.015124398174989288
101,Ruminococcus albus,12,0.015124398174989288
102,Prevotella paludivivens,11,0.013864031660406846
103,Alistipes indistinctus,11,0.013864031660406846
104,Faecalicatena contorta,11,0.013864031660406846
105,Phascolarctobacterium faecium,10,0.012603665145824406
106,Bacteroides nordii,10,0.012603665145824406
107,Klebsiella variicola,10,0.012603665145824406
108,Bacteroides faecichinchillae,10,0.012603665145824406
109,Bacteroides acidifaciens,10,0.012603665145824406
110,Sutterella parvirubra,10,0.012603665145824406
111,Enterobacter cancerogenus,10,0.012603665145824406
112,Bacteroides eggerthii,10,0.012603665145824406
113,[Clostridium] fimetarium,10,0.012603665145824406
114,Romboutsia timonensis,10,0.012603665145824406
115,Desulfovibrio desulfuricans,9,0.011343298631241967
116,Blautia glucerasea,9,0.011343298631241967
117,Citrobacter murliniae,9,0.011343298631241967
118,Bacteroides sartorii,8,0.010082932116659525
119,Blautia schinkii,8,0.010082932116659525
120,Enterobacter bugandensis,8,0.010082932116659525
121,Bacteroides gallinarum,8,0.010082932116659525
122,Ruminococcus champanellensis,8,0.010082932116659525
123,Cedecea lapagei,8,0.010082932116659525
124,Sporomusa sphaeroides,8,0.010082932116659525
125,Bacteroides helcogenes,8,0.010082932116659525
126,Bacteroides cellulosilyticus,7,0.008822565602077084
127,Veillonella parvula,7,0.008822565602077084
128,Blautia obeum,7,0.008822565602077084
129,Ruminiclostridium hungatei,7,0.008822565602077084
130,Enterobacter kobei,7,0.008822565602077084
131,Prevotella salivae,7,0.008822565602077084
132,Desulfovibrio oxamicus,6,0.007562199087494644
133,Blautia marasmi,6,0.007562199087494644
134,Blautia hansenii,6,0.007562199087494644
