,name,read_count,percentage
0,Prevotella copri,13218,16.34495294859588
1,Bacteroides plebeius,2714,3.356044961604571
2,Oscillibacter valericigenes,2419,2.9912574657779865
3,Bacteroides vulgatus,1754,2.1689398904400945
4,Bacteroides coprocola,1583,1.957486799638922
5,Megamonas rupellensis,1186,1.466569390001113
6,Anaerotignum lactatifermentans,1055,1.3045790104984605
7,Bacteroides massiliensis,744,0.9200064301524689
8,[Desulfotomaculum] guttoideum,712,0.880436261113653
9,[Clostridium] bolteae,698,0.8631243121591711
10,Parabacteroides distasonis,607,0.7505966439550384
11,Alistipes putredinis,475,0.587369696669923
12,Oscillibacter ruminantium,471,0.582423425540071
13,[Clostridium] indolis,449,0.5552189343258851
14,Megamonas funiformis,413,0.5107024941572172
15,Klebsiella pneumoniae,398,0.4921539774202723
16,Roseburia inulinivorans,391,0.4834980029430313
17,Kineothrix alysoides,385,0.4760785962482534
18,[Clostridium] saccharolyticum,316,0.39075541925830665
19,Bacteroides uniformis,316,0.39075541925830665
20,Roseburia intestinalis,310,0.38333601256352867
21,[Clostridium] amygdalinum,306,0.37838974143367665
22,Roseburia faecis,261,0.32274419122284187
23,Roseburia hominis,220,0.27204491214185905
24,Odoribacter splanchnicus,219,0.27080834435939605
25,Paraprevotella clara,214,0.2646255054470811
26,Bacteroides ovatus,167,0.20650681967132029
27,Parabacteroides merdae,167,0.20650681967132029
28,Alistipes shahii,162,0.2003239807590053
29,Butyricimonas faecihominis,130,0.16075381172018943
30,Lachnoclostridium pacaense,125,0.15457097280787446
31,Romboutsia timonensis,111,0.1372590238533925
32,Desulfovibrio piger,107,0.13231275272354054
33,Anaerostipes hadrus,104,0.12860304937615155
34,Sutterella massiliensis,104,0.12860304937615155
35,Bacteroides xylanisolvens,102,0.12612991381122557
36,Bacteroides stercoris,99,0.12242021046383657
37,Bacteroides fluxus,97,0.11994707489891057
38,[Clostridium] clostridioforme,96,0.1187105071164476
39,Enterobacter cloacae,93,0.11500080376905861
40,[Clostridium] lavalense,93,0.11500080376905861
41,Escherichia fergusonii,90,0.1112911004216696
42,[Clostridium] xylanolyticum,87,0.10758139707428063
43,[Ruminococcus] gnavus,84,0.10387169372689165
44,Bacteroides thetaiotaomicron,82,0.10139855816196565
45,[Clostridium] aerotolerans,79,0.09768885481457666
46,Blautia producta,77,0.09521571924965067
47,Blautia obeum,76,0.09397915146718767
48,Blautia hominis,76,0.09397915146718767
49,Citrobacter murliniae,73,0.09026944811979869
50,Prevotella veroralis,70,0.0865597447724097
51,Citrobacter freundii,67,0.08285004142502071
52,Blautia coccoides,65,0.08037690586009472
53,Faecalicatena fissicatena,61,0.07543063473024274
54,Blautia luti,61,0.07543063473024274
55,[Clostridium] citroniae,61,0.07543063473024274
56,[Clostridium] sphenoides,60,0.07419406694777973
57,Bacteroides dorei,58,0.07172093138285375
58,Bacteroides mediterraneensis,57,0.07048436360039076
59,Butyricimonas paravirosa,56,0.06924779581792775
60,[Clostridium] celerecrescens,53,0.06553809247053877
61,Haemophilus parainfluenzae,52,0.06430152468807578
62,[Clostridium] symbiosum,51,0.06306495690561278
63,Bacteroides clarus,48,0.0593552535582238
64,Ruminococcus albus,48,0.0593552535582238
65,Blautia wexlerae,47,0.058118685775760806
66,Sutterella wadsworthensis,47,0.058118685775760806
67,Klebsiella quasipneumoniae,47,0.058118685775760806
68,Streptococcus parasanguinis,47,0.058118685775760806
69,Bacteroides caccae,45,0.0556455502108348
70,Clostridium perfringens,42,0.05193584686344582
71,Megamonas hypermegale,41,0.050699279080982824
72,Anaerotignum propionicum,39,0.048226143516056835
73,Streptococcus salivarius,38,0.04698957573359384
74,Sutterella stercoricanis,38,0.04698957573359384
75,Prevotella melaninogenica,37,0.04575300795113084
76,Blautia glucerasea,35,0.04327987238620485
77,Shigella flexneri,35,0.04327987238620485
78,Bacteroides salyersiae,34,0.04204330460374186
79,Veillonella parvula,34,0.04204330460374186
80,Prevotella oulorum,30,0.037097033473889866
81,Faecalicatena orotica,29,0.035860465691426875
82,[Clostridium] methoxybenzovorans,27,0.033387330126500886
83,[Clostridium] algidixylanolyticum,26,0.03215076234403789
84,Prevotella histicola,25,0.030914194561574893
85,Shigella sonnei,23,0.0284410589966489
86,Mycoplasma mycoides,22,0.027204491214185906
87,Anaerotignum aminivorans,21,0.02596792343172291
88,Faecalibacterium prausnitzii,19,0.02349478786679692
89,Butyricimonas virosa,19,0.02349478786679692
90,Citrobacter braakii,19,0.02349478786679692
91,Bacteroides coprophilus,19,0.02349478786679692
92,Hungateiclostridium straminisolvens,19,0.02349478786679692
93,Citrobacter werkmanii,19,0.02349478786679692
94,Faecalicatena contorta,17,0.02102165230187093
95,Bacteroides faecis,17,0.02102165230187093
96,Alistipes indistinctus,16,0.01978508451940793
97,Gracilibacter thermotolerans,16,0.01978508451940793
98,Escherichia coli,16,0.01978508451940793
99,Bacteroides faecichinchillae,16,0.01978508451940793
100,[Clostridium] aldenense,15,0.018548516736944933
101,Bacteroides rodentium,15,0.018548516736944933
102,Bacteroides nordii,15,0.018548516736944933
103,[Clostridium] asparagiforme,15,0.018548516736944933
104,Alistipes finegoldii,14,0.01731194895448194
105,Barnesiella intestinihominis,14,0.01731194895448194
106,Alistipes obesi,14,0.01731194895448194
107,Veillonella dispar,14,0.01731194895448194
108,Veillonella tobetsuensis,13,0.016075381172018944
109,Bacteroides caecigallinarum,13,0.016075381172018944
110,Parabacteroides goldsteinii,12,0.01483881338955595
111,[Clostridium] fimetarium,12,0.01483881338955595
112,Blautia schinkii,12,0.01483881338955595
113,Desulfovibrio desulfuricans,11,0.013602245607092953
114,Spiroplasma velocicrescens,11,0.013602245607092953
115,Prevotella jejuni,11,0.013602245607092953
116,Ruminiclostridium cellobioparum,10,0.012365677824629958
117,Streptococcus mitis,10,0.012365677824629958
118,Christensenella minuta,10,0.012365677824629958
119,Clostridium estertheticum,9,0.011129110042166962
120,Ruminococcus champanellensis,9,0.011129110042166962
121,Escherichia marmotae,9,0.011129110042166962
122,Bacteroides intestinalis,9,0.011129110042166962
123,Butyrivibrio proteoclasticus,8,0.009892542259703966
124,Prevotella paludivivens,8,0.009892542259703966
125,Bacteroides acidifaciens,8,0.009892542259703966
126,Bacteroides sartorii,8,0.009892542259703966
127,Alistipes senegalensis,7,0.00865597447724097
128,Enterobacter hormaechei,7,0.00865597447724097
129,Streptococcus australis,7,0.00865597447724097
130,Shigella dysenteriae,7,0.00865597447724097
131,Enterobacter ludwigii,7,0.00865597447724097
132,Blautia stercoris,7,0.00865597447724097
133,Bacteroides cellulosilyticus,7,0.00865597447724097
134,Alistipes onderdonkii,7,0.00865597447724097
135,Mycoplasma capricolum,7,0.00865597447724097
136,Desulfovibrio vulgaris,6,0.007419406694777975
137,Escherichia albertii,6,0.007419406694777975
138,Blautia hansenii,6,0.007419406694777975
139,Enterobacter asburiae,6,0.007419406694777975
140,Parabacteroides faecis,6,0.007419406694777975
141,Spiroplasma chinense,6,0.007419406694777975
142,Bacteroides eggerthii,6,0.007419406694777975
143,Bacteroides stercorirosoris,6,0.007419406694777975
144,Enterobacter tabaci,6,0.007419406694777975
145,Phascolarctobacterium faecium,6,0.007419406694777975
146,Citrobacter youngae,5,0.006182838912314979
147,Kluyvera ascorbata,5,0.006182838912314979
148,Oxobacter pfennigii,5,0.006182838912314979
149,Sporomusa sphaeroides,5,0.006182838912314979
150,[Clostridium] scindens,5,0.006182838912314979
151,[Eubacterium] eligens,5,0.006182838912314979
152,Pectobacterium polaris,5,0.006182838912314979
153,Kosakonia sacchari,5,0.006182838912314979
154,Desulfovibrio oxamicus,5,0.006182838912314979
155,Salmonella enterica,5,0.006182838912314979
156,[Ruminococcus] torques,5,0.006182838912314979
157,Eubacterium ventriosum,5,0.006182838912314979
158,Ruminiclostridium hungatei,5,0.006182838912314979
159,Leclercia adecarboxylata,5,0.006182838912314979
160,Sutterella timonensis,5,0.006182838912314979
161,Nocardioides islandensis,5,0.006182838912314979
162,Clostridium saudiense,4,0.004946271129851983
163,Enterobacter bugandensis,4,0.004946271129851983
164,Bacteroides finegoldii,4,0.004946271129851983
165,Streptococcus rubneri,4,0.004946271129851983
166,Haemophilus sputorum,4,0.004946271129851983
167,Lactobacillus rogosae,4,0.004946271129851983
168,Kluyvera georgiana,4,0.004946271129851983
169,Blautia hydrogenotrophica,4,0.004946271129851983
170,Christensenella massiliensis,4,0.004946271129851983
171,Streptococcus vestibularis,4,0.004946271129851983
172,Thermoclostridium stercorarium,4,0.004946271129851983
173,Ruminiclostridium cellulolyticum,4,0.004946271129851983
174,Alistipes ihumii,4,0.004946271129851983
175,Shigella boydii,4,0.004946271129851983
176,Bacteroides helcogenes,4,0.004946271129851983
177,Parabacteroides gordonii,4,0.004946271129851983
178,Prevotella bivia,4,0.004946271129851983
179,Sutterella parvirubra,4,0.004946271129851983
180,Hungateiclostridium aldrichii,4,0.004946271129851983
181,Citrobacter amalonaticus,3,0.0037097033473889873
182,Raoultella ornithinolytica,3,0.0037097033473889873
183,Klebsiella oxytoca,3,0.0037097033473889873
184,Granulicatella adiacens,3,0.0037097033473889873
185,Hungateiclostridium cellulolyticum,3,0.0037097033473889873
186,Clostridium tarantellae,3,0.0037097033473889873
187,Prevotella stercorea,3,0.0037097033473889873
188,Streptococcus macedonicus,3,0.0037097033473889873
189,Anaerotignum neopropionicum,3,0.0037097033473889873
190,Alistipes timonensis,3,0.0037097033473889873
191,Streptomyces burgazadensis,3,0.0037097033473889873
192,Citrobacter koseri,3,0.0037097033473889873
193,Kluyvera cryocrescens,3,0.0037097033473889873
194,Klebsiella aerogenes,3,0.0037097033473889873
195,Enterobacter cancerogenus,3,0.0037097033473889873
196,Clostridium paraputrificum,3,0.0037097033473889873
197,Caldicoprobacter faecalis,3,0.0037097033473889873
198,Bacteroides caecimuris,3,0.0037097033473889873
199,Butyrivibrio hungatei,3,0.0037097033473889873
