,name,read_count,percentage
0,Veillonella dispar,2007,7.353264453726094
1,Prevotella copri,1284,4.7043306221147505
2,Klebsiella pneumoniae,1169,4.282992599106031
3,Acidaminococcus intestini,595,2.1799662929581594
4,Veillonella parvula,468,1.7146625632007035
5,Dialister invisus,401,1.4691873671869276
6,Blautia obeum,348,1.2750054957133434
7,Streptococcus parasanguinis,295,1.0808236242397598
8,Megasphaera massiliensis,241,0.8829779438704477
9,Bacteroides vulgatus,196,0.7181065435626878
10,Blautia luti,176,0.6448303656481278
11,Haemophilus parainfluenzae,170,0.6228475122737598
12,Bacteroides stercoris,165,0.6045284677951198
13,Veillonella infantium,151,0.5532351432549278
14,Streptococcus salivarius,143,0.5239246720891039
15,Roseburia hominis,141,0.5165970542976479
16,Blautia wexlerae,130,0.4762951564446398
17,Klebsiella quasipneumoniae,98,0.3590532717813439
18,Sutterella wadsworthensis,79,0.2894409027625119
19,[Ruminococcus] gnavus,64,0.23448376932659193
20,Veillonella atypica,60,0.21982853374367994
21,Oscillibacter valericigenes,51,0.18685425368212794
22,Bacteroides uniformis,51,0.18685425368212794
23,Roseburia inulinivorans,49,0.17952663589067194
24,Citrobacter freundii,45,0.16487140030775996
25,Streptococcus mitis,44,0.16120759141203195
26,[Clostridium] bolteae,43,0.15754378251630397
27,Kineothrix alysoides,42,0.15387997362057595
28,Anaerostipes hadrus,36,0.13189712024620795
29,Blautia glucerasea,36,0.13189712024620795
30,[Clostridium] indolis,34,0.12456950245475196
31,Citrobacter braakii,29,0.10625045797611196
32,Veillonella tobetsuensis,27,0.09892284018465597
33,Granulicatella adiacens,27,0.09892284018465597
34,Enterobacter cloacae,25,0.09159522239319998
35,Citrobacter murliniae,25,0.09159522239319998
36,[Desulfotomaculum] guttoideum,24,0.08793141349747197
37,Roseburia faecis,23,0.08426760460174397
38,Bacteroides caccae,22,0.08060379570601597
39,Streptococcus sanguinis,22,0.08060379570601597
40,[Clostridium] saccharolyticum,20,0.07327617791455998
41,Blautia schinkii,19,0.06961236901883198
42,Granulicatella elegans,18,0.06594856012310397
43,Parabacteroides distasonis,17,0.06228475122737598
44,Raoultella ornithinolytica,17,0.06228475122737598
45,Prevotella veroralis,16,0.05862094233164798
46,Streptococcus oralis,16,0.05862094233164798
47,Blautia faecis,15,0.054957133435919986
48,Bacteroides xylanisolvens,14,0.05129332454019198
49,Streptococcus gordonii,14,0.05129332454019198
50,Klebsiella aerogenes,14,0.05129332454019198
51,Leuconostoc lactis,13,0.047629515644463986
52,Collinsella aerofaciens,12,0.04396570674873598
53,Faecalicatena fissicatena,11,0.04030189785300799
