,name,read_count,percentage
0,Prevotella copri,25418,17.197215212140485
1,Parabacteroides distasonis,16104,10.895583986793232
2,Bacteroides plebeius,6189,4.187330433076459
3,Bacteroides coprocola,5497,3.7191396656360154
4,Parabacteroides merdae,3767,2.5486627470349044
5,Oscillibacter valericigenes,3031,2.0507026244392876
6,Ruminococcus albus,1916,1.2963201017570685
7,Bacteroides vulgatus,1682,1.1380012584318315
8,[Clostridium] bolteae,1356,0.9174373997821424
9,Alistipes putredinis,1318,0.8917275021481297
10,Megamonas rupellensis,1013,0.6853717448225002
11,Bacteroides massiliensis,959,0.6488366271320609
12,Bacteroides caccae,738,0.49931327510267043
13,Oscillibacter ruminantium,712,0.4817222925109775
14,Megamonas funiformis,601,0.4066223283695189
15,Bacteroides uniformis,590,0.3991799895807257
16,Odoribacter splanchnicus,563,0.380912430735506
17,[Desulfotomaculum] guttoideum,547,0.37008721067907957
18,Roseburia faecis,543,0.36738090566497295
19,Anaerotignum lactatifermentans,542,0.3667043294114463
20,Klebsiella pneumoniae,541,0.36602775315791963
21,Parabacteroides goldsteinii,506,0.34234758428448675
22,Alistipes shahii,430,0.2909277890164611
23,[Clostridium] indolis,422,0.28551517898824785
24,Kineothrix alysoides,395,0.2672476201430282
25,Roseburia hominis,337,0.22800619743848233
26,[Clostridium] saccharolyticum,294,0.19891341853683617
27,Paraprevotella clara,293,0.19823684228330954
28,Lachnoclostridium pacaense,291,0.19688368977625625
29,Roseburia inulinivorans,272,0.18402874095924981
30,[Clostridium] amygdalinum,263,0.17793955467750994
31,Bacteroides xylanisolvens,255,0.1725269446492967
32,Blautia luti,219,0.14817019952233715
33,Desulfovibrio piger,218,0.14749362326881052
34,Bacteroides fluxus,218,0.14749362326881052
35,Butyricimonas faecihominis,212,0.1434341657476506
36,Bacteroides thetaiotaomicron,209,0.14140443698707061
37,Roseburia intestinalis,194,0.13125579318417083
38,Bacteroides dorei,179,0.12110714938127101
39,[Clostridium] lavalense,171,0.11569453935305779
40,Anaerostipes hadrus,149,0.1008098617754714
41,[Clostridium] clostridioforme,140,0.09472067549373152
42,Blautia hominis,140,0.09472067549373152
43,Prevotella veroralis,138,0.0933675229866782
44,Hungateiclostridium aldrichii,135,0.09133779422609825
45,Brevundimonas bacteroides,129,0.08727833670493833
46,Blautia wexlerae,122,0.08254230293025176
47,Bacteroides mediterraneensis,122,0.08254230293025176
48,Bacteroides ovatus,117,0.07915942166261848
49,[Clostridium] xylanolyticum,113,0.07645311664851187
50,Blautia producta,112,0.07577654039498521
51,Ruminiclostridium hungatei,109,0.07374681163440526
52,Prevotella melaninogenica,105,0.07104050662029865
53,Blautia coccoides,105,0.07104050662029865
54,[Clostridium] aerotolerans,97,0.06562789659208541
55,Bacteroides salyersiae,92,0.062245015324452146
56,Haemophilus parainfluenzae,87,0.05886213405681888
57,Bacteroides stercoris,87,0.05886213405681888
58,Blautia obeum,87,0.05886213405681888
59,Barnesiella intestinihominis,86,0.05818555780329222
60,Faecalicatena fissicatena,81,0.05480267653565895
61,Bacteroides clarus,76,0.05141979526802568
62,[Clostridium] celerecrescens,73,0.04939006650744572
63,Bacteroides caecigallinarum,73,0.04939006650744572
64,Butyricimonas paravirosa,70,0.04736033774686576
65,Ruminococcus callidus,69,0.0466837614933391
66,[Clostridium] symbiosum,67,0.0453306089862858
67,[Clostridium] citroniae,66,0.04465403273275915
68,Prevotella oulorum,66,0.04465403273275915
69,Hungateiclostridium cellulolyticum,65,0.04397745647923249
70,Blautia glucerasea,65,0.04397745647923249
71,[Clostridium] sphenoides,63,0.04262430397217919
72,Bacteroides coprophilus,62,0.04194772771865253
73,Butyricimonas virosa,61,0.04127115146512588
74,Alistipes obesi,57,0.03856484645101926
75,[Ruminococcus] gnavus,57,0.03856484645101926
76,Bacteroides faecis,55,0.03721169394396596
77,Alistipes indistinctus,54,0.0365351176904393
78,Bacteroides rodentium,49,0.03315223642280603
79,Megamonas hypermegale,48,0.03247566016927938
80,Gracilibacter thermotolerans,47,0.03179908391575272
81,Alistipes onderdonkii,47,0.03179908391575272
