,name,read_count,percentage
0,Prevotella stercorea,31622,27.730812403535847
1,Bacteroides plebeius,11607,10.178721762312334
2,Bacteroides coprophilus,8393,7.360214676582013
3,Bacteroides coprocola,5663,4.966149852672934
4,Sutterella massiliensis,2890,2.534376315420233
5,Bacteroides vulgatus,2670,2.341448014592395
6,Dialister succinatiphilus,1377,1.2075557738178757
7,Oscillibacter valericigenes,1291,1.13213834713063
8,Bacteroides dorei,1045,0.9164094289322294
9,Parabacteroides distasonis,995,0.8725620878349936
10,Roseburia inulinivorans,927,0.812929703942753
11,[Clostridium] bolteae,599,0.5252911463448856
12,Anaerotignum lactatifermentans,588,0.5156447313034938
13,Bacteroides uniformis,510,0.4472428791918058
14,Alistipes putredinis,462,0.40514943173845935
15,Bacteroides stercoris,421,0.369194612038726
16,Sutterella wadsworthensis,395,0.34639399466816334
17,[Clostridium] indolis,376,0.3297320050512137
18,Roseburia intestinalis,366,0.3209625368317665
19,[Clostridium] amygdalinum,329,0.288515504419812
20,Bacteroides massiliensis,284,0.2490528974322997
21,Parabacteroides merdae,264,0.23151396099340538
22,Roseburia faecis,252,0.22099059913006877
23,Oscillibacter ruminantium,229,0.20082082222534023
24,Parabacteroides johnsonii,200,0.17538936438894345
25,Bacteroides eggerthii,189,0.16574294934755157
26,Bacteroides thetaiotaomicron,163,0.1429423319769889
27,Bacteroides ovatus,134,0.11751087414059211
28,Bacteroides salyersiae,127,0.11137224638697911
29,[Clostridium] symbiosum,113,0.09909499087975306
30,[Ruminococcus] gnavus,113,0.09909499087975306
31,Odoribacter splanchnicus,108,0.09471025677002946
32,Lachnoclostridium pacaense,106,0.09295636312614003
33,[Clostridium] clostridioforme,106,0.09295636312614003
34,Klebsiella pneumoniae,101,0.08857162901641645
35,Bacteroides xylanisolvens,101,0.08857162901641645
36,Roseburia hominis,97,0.08506384172863757
37,[Desulfotomaculum] guttoideum,93,0.08155605444085871
38,Bacteroides mediterraneensis,92,0.08067910761891399
39,Anaerostipes hadrus,91,0.07980216079696927
40,[Clostridium] saccharolyticum,89,0.07804826715307984
41,Dialister invisus,89,0.07804826715307984
42,Veillonella parvula,84,0.07366353304335625
43,Alistipes shahii,65,0.05700154342640662
44,Escherichia fergusonii,55,0.04823207520695945
45,[Clostridium] lavalense,55,0.04823207520695945
46,Anaerotignum aminivorans,49,0.042970394275291146
47,Blautia luti,47,0.04121650063140171
48,[Clostridium] methoxybenzovorans,45,0.03946260698751228
49,Barnesiella intestinihominis,45,0.03946260698751228
50,Ruminococcus albus,42,0.036831766521678126
51,Bacteroides fragilis,42,0.036831766521678126
52,Blautia hominis,41,0.03595481969973341
53,Prevotella shahii,41,0.03595481969973341
54,Blautia wexlerae,40,0.035077872877788685
55,Haemophilus parainfluenzae,39,0.034200926055843975
56,Romboutsia timonensis,39,0.034200926055843975
57,[Clostridium] citroniae,39,0.034200926055843975
58,Bacteroides cellulosilyticus,35,0.030693138768065106
59,Kineothrix alysoides,34,0.029816191946120386
60,Bacteroides rodentium,30,0.02630840465834152
61,Faecalicatena fissicatena,29,0.0254314578363968
62,Prevotella loescheii,29,0.0254314578363968
63,Blautia obeum,28,0.024554511014452083
64,Bacteroides caecigallinarum,26,0.02280061737056265
65,Bacteroides barnesiae,26,0.02280061737056265
66,Prevotella copri,25,0.02192367054861793
67,[Clostridium] aerotolerans,25,0.02192367054861793
68,Prevotella bivia,24,0.021046723726673214
69,Sutterella stercoricanis,23,0.020169776904728497
70,Blautia producta,23,0.020169776904728497
71,Blautia coccoides,21,0.018415883260839063
72,Bacteroides clarus,21,0.018415883260839063
73,Bacteroides faecis,21,0.018415883260839063
74,Escherichia marmotae,20,0.017538936438894343
75,Streptococcus salivarius,19,0.01666198961694963
76,[Clostridium] xylanolyticum,19,0.01666198961694963
77,Bacteroides finegoldii,18,0.01578504279500491
78,Anaerotignum propionicum,17,0.014908095973060193
79,Bacteroides caccae,16,0.014031149151115476
80,Veillonella dispar,16,0.014031149151115476
81,[Clostridium] asparagiforme,16,0.014031149151115476
82,Bacteroides acidifaciens,14,0.012277255507226041
83,Prevotella oulorum,14,0.012277255507226041
84,Collinsella aerofaciens,14,0.012277255507226041
85,Shigella sonnei,14,0.012277255507226041
86,Bacteroides intestinalis,13,0.011400308685281324
87,Shigella dysenteriae,13,0.011400308685281324
88,[Clostridium] celerecrescens,13,0.011400308685281324
89,Streptococcus parasanguinis,13,0.011400308685281324
90,Shigella flexneri,12,0.010523361863336607
91,Enterobacter cloacae,11,0.00964641504139189
92,Alistipes senegalensis,11,0.00964641504139189
93,Desulfovibrio vulgaris,11,0.00964641504139189
94,[Clostridium] fimetarium,11,0.00964641504139189
95,Bacteroides gallinarum,11,0.00964641504139189
96,Prevotella nanceiensis,11,0.00964641504139189
97,Bacteroides sartorii,10,0.008769468219447171
98,Blautia schinkii,10,0.008769468219447171
99,Prevotella saccharolytica,10,0.008769468219447171
100,Ruminococcus callidus,10,0.008769468219447171
101,Bacteroides nordii,9,0.007892521397502456
102,Alistipes ihumii,9,0.007892521397502456
103,[Clostridium] sphenoides,9,0.007892521397502456
104,Faecalicatena orotica,9,0.007892521397502456
105,Blautia marasmi,8,0.007015574575557738
106,Veillonella tobetsuensis,8,0.007015574575557738
107,Bacteroides faecichinchillae,8,0.007015574575557738
108,Desulfovibrio oxamicus,7,0.006138627753613021
109,Parabacteroides goldsteinii,7,0.006138627753613021
110,Klebsiella quasipneumoniae,7,0.006138627753613021
111,Enterobacter hormaechei,7,0.006138627753613021
112,Escherichia coli,7,0.006138627753613021
113,Prevotella marshii,7,0.006138627753613021
114,Bacteroides stercorirosoris,6,0.005261680931668304
115,Sutterella parvirubra,6,0.005261680931668304
116,Veillonella infantium,6,0.005261680931668304
117,Bacteroides helcogenes,6,0.005261680931668304
118,Blautia hydrogenotrophica,6,0.005261680931668304
119,Desulfovibrio desulfuricans,6,0.005261680931668304
120,Blautia glucerasea,5,0.004384734109723586
121,Phascolarctobacterium faecium,5,0.004384734109723586
